sample_id,speaker,utt_id,target_word,epsilon,steps,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
M01||test||106||single,M01,106,single,0.0002,3,1.7515,0.0609925714318574,0.0002000033855438,0.0001118252770424,54.73473921400255,4594.0825825563015,7343.75,2.3501256499854914,9.21715475782336,0.0300696267329967,0.1532112285004394,0.2211941079766631,0.591126503011197
M01||test||108||sprinkle,M01,108,sprinkle,0.0002,3,2.4483125,0.0423528714373353,0.0002000033855438,0.0001143674002383,51.37161221904165,4690.941332564445,7296.875,2.495822735741469,9.394759597276876,0.0344078956841592,0.1526016062763001,0.1851874473228911,0.6237270838676411
M01||test||10||sheet,M01,10,sheet,0.0002,3,2.3109375,0.086328033246958,0.0002000033855438,0.0001224669869992,56.96265627133695,4560.159209166008,7312.5,1.4965071252996278,6.602002150220155,0.0299844739194315,0.1684829933847594,0.2140295797881213,0.5825869479337157
M01||test||110||of,M01,110,of,0.0002,3,1.6008125,0.063351805630785,0.0002000033855438,0.0001159247114948,54.75165947551682,5136.500348200892,7390.625,2.743127574688509,10.011682183643474,0.024982619161446,0.1165895259386446,0.1453119954427511,0.7103609263207364
M01||test||112||fruit,M01,112,fruit,0.0002,3,1.939875,0.0794885175338579,0.0002000033855438,0.0001116804377112,57.04654580034264,4804.088493758325,7359.375,2.6933827114775246,9.846994338169743,0.0256223518642877,0.1066146230658575,0.2263102494813695,0.6377261219914575
M01||test||118||mut,M01,118,mut,0.0002,3,1.6008125,0.0458482652204139,0.0002000033855438,0.0001184654088496,51.75462700250073,5068.43300645263,7437.5,2.820262667644636,10.037433068942647,0.0249536538007684,0.1225793959745115,0.1680145735104693,0.6806791666378894
M01||test||123||slay,M01,123,slay,0.0002,3,1.5071875,0.0499011144030867,0.0002000033855438,0.0001128762461617,52.91015373010846,4701.880759425762,7265.625,2.274738617394858,8.995069362538091,0.0287167549873311,0.1426311940770069,0.1999829845126823,0.62538625401461
M01||test||124||slip,M01,124,slip,0.0002,3,1.655,0.0643449686792866,0.0002000033855438,0.0001134526903713,55.07399589577888,4759.457655507668,7421.875,2.060109716664803,8.81142576144561,0.0329416419220854,0.1396057359929424,0.1957577038370289,0.6273325902006395
M01||test||126||four,M01,126,four,0.0002,3,1.655,0.0537704604857262,0.0002000033855438,0.0001170295303742,53.24496586984908,4712.767859344227,7140.625,3.374740498240214,10.831388726685008,0.022355212246058,0.1251392437958449,0.2214200151987594,0.6266504632826283
M01||test||128||much,M01,128,much,0.0002,3,1.7436875,0.0572718259345329,0.0002000033855438,0.0001136078664009,54.05065251530956,4754.365952820729,7328.125,2.483781223418827,9.419320381752328,0.0306085310817076,0.1316868459289557,0.2041857128141788,0.6293346831253691
M01||test||12||sip,M01,12,sip,0.0002,3,1.646875,0.0964043320093057,0.0002000033855438,0.0001194477822268,58.13836918123424,4706.266366048936,7406.25,1.483513990465514,6.547350211283654,0.0364029028467003,0.1760192632799095,0.1736929679341422,0.6100630835669819
M01||test||130||write,M01,130,write,0.0002,3,2.20175,0.0482314286470973,0.0002000033855438,0.0001165447586201,52.33674758961853,4743.869252618075,7312.5,2.9777834906771603,10.307334839854676,0.0256860280895242,0.1271255024547694,0.2221321356174512,0.6208714751342962
M01||test||131||rocks,M01,131,rocks,0.0002,3,1.5515625,0.0565217370749303,0.0002000033855438,0.0001121846702115,54.04563969813309,4911.096830865465,7406.25,2.5060499710488178,9.446180852034626,0.0314680638860839,0.1185318191540592,0.1882467608101472,0.657529132811387
M01||test||133||cope,M01,133,cope,0.0002,3,2.5268125,0.0410953296466238,0.0002000033855438,0.0001140746001154,51.13207026904213,4833.402722589851,7359.375,3.2897384177754856,10.793912474970496,0.0271345232182111,0.1308330160998423,0.2004940111844816,0.6372059612841855
M01||test||135||white,M01,135,white,0.0002,3,1.5810625,0.0642055467522365,0.0002000033855438,0.0001117008537535,55.19032112185592,4983.155226680056,7421.875,2.771316042430893,10.025261709278205,0.0220553719627735,0.1244969091626558,0.1823367641904168,0.667905586016624
M01||test||136||cheer,M01,136,cheer,0.0002,3,1.285625,0.0466315896332038,0.0002000033855438,0.0001174039016666,51.97995380917053,4880.118925454463,7359.375,2.8505404510786017,10.03921952991706,0.0250071816965415,0.1297428949636913,0.1820948660806073,0.6587297432709904
M01||test||137||ate,M01,137,ate,0.0002,3,1.994875,0.0443116537862988,0.0002000033855438,0.000114182373961,51.77837781559244,4765.086592574542,7421.875,2.644285241542843,9.663011870736517,0.0305826634624574,0.155886901812762,0.1851994693473177,0.6237756716673309
M01||test||138||pad,M01,138,pad,0.0002,3,1.300375,0.0867610147012743,0.0002000033855438,0.0001161087076402,57.469196629479725,5459.680190190182,7500.0,2.492422040247132,9.802607395708728,0.0204005013950582,0.0891921084071055,0.1269960655747957,0.7613979139390799
M01||test||139||know,M01,139,know,0.0002,3,2.4676875,0.0346421514387721,0.0002000033855438,0.0001129917591655,49.73116171353513,4895.485498431804,7390.625,3.154380176561244,10.516453633073825,0.0265360622506568,0.1261486423047361,0.1881875362937782,0.6544233636772854
M01||test||140||we're,M01,140,we're,0.0002,3,1.7731875,0.0652792477869632,0.0002000033855438,0.0001138651603372,55.16768558742992,4778.73732208381,7312.5,2.941826863799527,10.397464940799049,0.0242477358339586,0.1261414335882061,0.2179337403592548,0.6280501340888465
M01||test||141||sway,M01,141,sway,0.0002,3,1.4776875,0.0574103986311468,0.0002000033855438,0.0001109284864437,54.27894950179506,5026.857441149616,7406.25,2.4061912916850434,9.336338830314752,0.0258689900562056,0.1120531842241025,0.1815407820538175,0.6775378152475822
M01||test||143||toot,M01,143,toot,0.0002,3,1.7731875,0.0335386985409008,0.0002000033855438,0.0001148075693785,49.31151366904759,4436.909378786461,7140.625,3.285620876181464,10.51906733253995,0.0271101259259255,0.1516835341163252,0.2522312900440456,0.5639561439873607
M01||test||144||hear,M01,144,hear,0.0002,3,1.581125,0.0414597868317121,0.0002000033855438,0.0001191690264404,50.829273468965965,4805.367163553948,7328.125,2.912792384247314,10.267000497956342,0.0215312334795181,0.1483793448722963,0.18321892343995,0.6428364878625086
M01||test||147||write,M01,147,write,0.0002,3,1.219625,0.0807145216676389,0.0002000033855438,0.0001176704990385,56.72568164180773,4994.613687985591,7390.625,2.450457399599431,9.382332637724645,0.0233029423754309,0.1094114566962018,0.186224078208704,0.6777637046157547
M01||test||148||loop,M01,148,loop,0.0002,3,1.2511875,0.0683753401167357,0.0002000033855438,0.0001187256874408,55.20709613488841,5038.427916754944,7328.125,3.010646817799765,10.396547618675314,0.0184047171173422,0.1186071257134065,0.1627878646001385,0.6964044477719292
M01||test||14||the,M01,14,the,0.0002,3,1.832875,0.0666594035259308,0.0002000033855438,0.0001135511012954,55.37340145158747,5114.0390438152845,7468.75,1.9394733442668943,7.64294786261202,0.0234447218213935,0.1165399731191496,0.1651549659598867,0.6910391085928784
M01||test||150||side,M01,150,side,0.0002,3,1.429875,0.0502691393745831,0.0002000033855438,0.0001215391212683,52.331707159138254,5178.705285986429,7468.75,2.452889955046123,9.533827487596268,0.0267477864248601,0.1083080336975493,0.1529691282449856,0.7084655840819922
M01||test||151||whoop,M01,151,whoop,0.0002,3,1.566625,0.0495149439385289,0.0002000033855438,0.0001162752146865,52.58498283243053,4926.097891857116,7406.25,3.148123126085142,10.660796527028031,0.0231923760033923,0.1173603368873223,0.2005995621355592,0.655204572521583
M01||test||154||select,M01,154,select,0.0002,3,1.366875,0.0600093520422149,0.0002000033855438,0.0001110528802311,54.65378221394453,4964.65234094276,7375.0,2.047668007756037,8.474937671019898,0.0272627581463945,0.111398311196277,0.1896002354163879,0.6680584772795547
M01||test||155||light,M01,155,light,0.0002,3,1.545625,0.0556696944304562,0.0002000033855438,0.0001176993947638,53.49689215741223,5166.917618889993,7421.875,2.7048378450873782,10.02992546463818,0.0199461362842892,0.1071666858186413,0.1616430825053873,0.7077445690229376
M01||test||157||darn,M01,157,darn,0.0002,3,1.577125,0.0636710393222969,0.0002000033855438,0.0001170670134519,54.71014800056676,5196.3507574741125,7421.875,2.6248693556901723,9.889095501896708,0.0231049491075189,0.1033935560625356,0.1465810407422946,0.723801328355132
M01||test||158||barn,M01,158,barn,0.0002,3,1.7243125,0.0696242212655806,0.0002000033855438,0.0001103321329719,56.00116673079329,5089.70123099532,7453.125,2.675738326659292,9.81389473358503,0.0224682463184263,0.1030505129178728,0.1790725496261535,0.6919784657511994
M01||test||15||swore,M01,15,swore,0.0002,3,2.23125,0.0973134816391582,0.0002000033855438,0.0001318100815717,57.364487640696495,4698.897348429962,7343.75,1.3505928578887638,6.042244447649364,0.0338362116560807,0.1554575352074694,0.1966000847047265,0.6094479897304841
M01||test||15||tip,M01,15,tip,0.0002,3,3.785,0.1849746461006753,0.0002000033855438,0.0001537466589768,61.60613036126769,4284.618935647347,7203.125,1.0633409500495816,3.746461718308068,0.02347587556752,0.2092886894448787,0.2460345594269902,0.5163561553968176
M01||test||161||sigh,M01,161,sigh,0.0002,3,1.177625,0.0655946481614261,0.0002000033855438,0.0001198921147899,54.7615557218617,4970.643760833084,7437.5,2.3671351069533424,9.367132137577943,0.0272475103265675,0.1391208231341784,0.156087820736633,0.6740502236407798
M01||test||162||leak,M01,162,leak,0.0002,3,1.1565625,0.0674120262464935,0.0002000033855438,0.0001147170992479,55.38218448738234,5220.023070358861,7484.375,2.212707875693685,9.096602748620867,0.0227164489013287,0.1083017492406109,0.1421007324522215,0.7234379645777334
M01||test||163||hark,M01,163,hark,0.0002,3,1.4299375,0.0723838019897091,0.0002000033855438,0.0001131677513181,56.11837408956403,5393.206981563117,7468.75,2.6320749646881243,9.84488253782777,0.0214640344006562,0.0861208668137222,0.1250591136181163,0.763983485057209
M01||test||168||sign,M01,168,sign,0.0002,3,1.545625,0.0650048357356131,0.0002000033855438,0.0001184239442998,54.790122866423125,5148.176699022199,7453.125,2.407252384756047,9.41017696240407,0.0241488054439585,0.1274926923684815,0.1384140146115234,0.7068091317406846
M01||test||169||fitting,M01,169,fitting,0.0002,3,2.102875,0.0734777541796844,0.0002000033855438,0.000112120190513,56.32944093501632,4832.730332813985,7390.625,2.512346976917563,9.37765186271658,0.024784272264001,0.1222277160551949,0.2158714794535251,0.6328592151203415
M01||test||16||bit,M01,16,bit,0.0002,3,3.535,0.2061596543278064,0.0002000033855438,0.000133402723922,63.78077959828836,4499.61069496055,7265.625,0.9625008695983036,3.406224198692672,0.0251438672514219,0.1925210068171359,0.219546763383135,0.5582712930637799
M01||test||170||at,M01,170,at,0.0002,3,1.3353125,0.0670796332595626,0.0002000033855438,0.0001128370058611,55.48278251901432,5091.652873253178,7421.875,2.6029195000066965,9.910011830151175,0.0251315993847055,0.1068298463896917,0.1724502855576192,0.6918257032161697
M01||test||171||cart,M01,171,cart,0.0002,3,1.66125,0.075530674258467,0.0002000033855438,0.0001137369003612,56.44443946526487,5272.748691579604,7453.125,2.788312485324265,10.27158777602516,0.0235652072147503,0.0993732209336917,0.1371590337097845,0.736757152180475
M01||test||172||bit,M01,172,bit,0.0002,3,1.5035,0.0662241604132367,0.0002000033855438,0.000116235836897,55.113528283255,4915.602547734876,7375.0,2.946514139590282,10.323153128089835,0.0230974274835913,0.1291624454869733,0.1759541603366188,0.668486435530071
M01||test||178||tell,M01,178,tell,0.0002,3,1.30375,0.0809519267951551,0.0002000033855438,0.0001223091768431,56.415362936917646,5120.102553308186,7421.875,2.464321616477146,9.591862919666838,0.0217845930271572,0.1078833478749898,0.1597838079363228,0.7071358720802271
M01||test||17||bubble,M01,17,bubble,0.0002,3,2.95,0.228750728259269,0.0002000033855438,0.0001159261304072,65.90362291878796,4796.145247071388,7343.75,0.9197224885624552,3.0031389946652185,0.0248720379427013,0.1395500624446862,0.2172532632350625,0.614021676739166
M01||test||182||bloat,M01,182,bloat,0.0002,3,1.942375,0.0699617595095173,0.0002000033855438,0.0001136552946256,55.78542102309758,4962.839005680934,7421.875,2.893934222571138,10.427607436508453,0.0212624037627417,0.1143472725414187,0.196629047412514,0.664713839136957
M01||test||183||sergeant,M01,183,sergeant,0.0002,3,2.040375,0.0434219282208323,0.0002000033855438,0.000111240224141,51.82894499658132,5155.401211645273,7468.75,2.7536278517472947,10.096995289464132,0.0239874589860647,0.1034166854948103,0.1535554598220765,0.7156587824023546
M01||test||184||lair,M01,184,lair,0.0002,3,1.762875,0.0704798809726273,0.0002000033855438,0.0001172605786789,55.57826257744425,4966.837226166982,7421.875,2.725137102020179,9.972285445027133,0.0237654291607788,0.1158802659118627,0.1924263821363325,0.6639264710259593
M01||test||186||oscar,M01,186,oscar,0.0002,3,2.073,0.0628061672432278,0.0002000033855438,0.0001118916489837,54.98409234169565,4932.087502796194,7375.0,2.9718847730193114,10.496850059879344,0.024831193027979,0.1261481443691952,0.1735755701054294,0.6714513580308853
M01||test||189||quebec,M01,189,quebec,0.0002,3,2.23625,0.0278003320308157,0.0002000033855438,0.0001139758838496,47.744740283866776,4832.374232779535,7437.5,2.915057545611002,10.11058480750517,0.0311414234370295,0.1385987981715627,0.1894073150408152,0.6364493017576677
M01||test||18||chair,M01,18,chair,0.0002,3,1.4875,0.1250067602774331,0.0002000033855438,0.000117177952435,60.561751901934365,4945.008271643159,7343.75,1.6658961695093302,6.94564902074715,0.022451850296705,0.1283592148199784,0.1755283682218844,0.6694409526853827
M01||test||190||shy,M01,190,shy,0.0002,3,1.7955,0.0509075827744511,0.0002000033855438,0.0001160849666103,52.84012990574134,5212.731333088674,7468.75,2.620151143985411,9.914138293635853,0.0237451702001519,0.1119160794449854,0.1369466458222084,0.724088570158892
M01||test||192||blow,M01,192,blow,0.0002,3,1.7301875,0.0860945915108579,0.0002000033855438,0.0001169253451998,57.34134418082686,4831.91286956324,7359.375,2.78508737465021,10.138249967945525,0.0227953453590837,0.1288847520135975,0.1975234441896581,0.6462589853241694
M01||test||193||loyal,M01,193,loyal,0.0002,3,2.024,0.0994970289642149,0.0002000033855438,0.0001115137206256,59.00963612982228,4978.675542887803,7421.875,2.5624611273460074,9.603165704876062,0.0249708991525792,0.1196435069246689,0.1833538412585475,0.6683229444745186
M01||test||196||pretty,M01,196,pretty,0.0002,3,1.9098125,0.0588370039649216,0.0002000033855438,0.000114609347591,54.20861019210445,4999.001595996007,7453.125,2.550509056350246,9.656451676905084,0.0291429910092266,0.1194737031062409,0.1773255591875155,0.670501466453489
M01||test||198||hem,M01,198,hem,0.0002,3,1.7465,0.0280312668746834,0.0002000033855438,0.0001162443469712,47.64541768159107,4963.807817993916,7468.75,3.050784184614373,10.483059750856183,0.0252435265675686,0.1542889346098971,0.1537116054824399,0.6626348639351979
M01||test||199||juliet,M01,199,juliet,0.0002,3,2.1709375,0.085155392817571,0.0002000033855438,0.0001130890069133,57.535835326363085,5099.335146545333,7390.625,2.6496824066722007,9.945524335827775,0.0222546657752593,0.0974006542857538,0.1643429642328858,0.7122975603250644
M01||test||200||rich,M01,200,rich,0.0002,3,1.8934375,0.0552852881015196,0.0002000033855438,0.0001173568627219,53.462021720793786,4670.46757657785,7328.125,2.7453599020905712,9.795370855868391,0.0262733998897601,0.1393296464283623,0.2293260467662885,0.6002518009824558
M01||test||201||pit,M01,201,pit,0.0002,3,1.6649375,0.0658816133820232,0.0002000033855438,0.0001134720253675,55.277508388766094,4937.021597797325,7406.25,2.562139512038431,9.678638238581934,0.0244670485391906,0.1291867013546331,0.1782251227932098,0.6644902230343075
M01||test||203||cake,M01,203,cake,0.0002,3,1.8118125,0.0355600234553103,0.0002000033855438,0.0001109344987704,50.11790826592972,4649.856549274252,7343.75,2.7346638903592773,9.878204486298488,0.0304533059789599,0.1596342971801697,0.2000277622986741,0.6045931917028268
M01||test||204||thorn,M01,204,thorn,0.0002,3,2.823875,0.0317757596079901,0.0002000033855438,0.0001172336753993,48.66087120971556,5024.301468200866,7406.25,3.3405886097020714,11.178213199474015,0.0225448027998641,0.1155672812062215,0.1819543382458276,0.6762162549545769
M01||test||207||fill,M01,207,fill,0.0002,3,1.2405625,0.0673809440166388,0.0002000033855438,0.0001129985617646,55.50928350714091,4912.10195913058,7328.125,2.9000694085321017,10.216190220634337,0.0240129689739108,0.1176309308365678,0.1813163381274427,0.6736876656631458
M01||test||20||feed,M01,20,feed,0.0002,3,1.80625,0.0918636507039986,0.0002000033855438,0.0001126442604056,58.228692651852434,4932.103166584793,7421.875,1.512565880622222,6.48241319463255,0.0261737328858042,0.1398116569220863,0.1671908672006603,0.6623033076693666
M01||test||20||horn,M01,20,horn,0.0002,3,3.51,0.145029960420054,0.0002000033855438,0.0001384808886851,60.40135773075582,4719.8435412444505,7343.75,1.0742164908115832,3.793689741727317,0.0202768272615983,0.1528896934635269,0.2262163740867218,0.5956040665051636
M01||test||210||reek,M01,210,reek,0.0002,3,1.6159375,0.0460077909930573,0.0002000033855438,0.0001083380322017,52.56100877283912,4860.274510034359,7406.25,2.754140764557866,9.719474559911715,0.0278164840117144,0.1286237391650023,0.1923202876742523,0.6474597774439561
M01||test||211||seeds,M01,211,seeds,0.0002,3,1.6485625,0.0410293900478689,0.0002000033855438,0.0001115257115215,51.3144011604542,4630.744530542061,7390.625,2.4216802639716684,8.850101124521633,0.0342141360587736,0.1705426395244045,0.1925665758393856,0.5981048809948474
M01||test||216||written,M01,216,written,0.0002,3,1.5948125,0.0401363878540739,0.0002000033855438,0.0001193203351479,50.53647640521216,4842.91725775387,7375.0,2.7063434475835884,10.054444061272104,0.0217999875979664,0.1139524017296731,0.2230298751450665,0.6363752574757664
M01||test||217||kitten,M01,217,kitten,0.0002,3,1.9466875,0.0353330803158647,0.0002000033855438,0.0001148816523285,49.7586165451985,4824.435415335317,7390.625,3.062262140672601,10.638694122181528,0.0270363083895036,0.1396942087860723,0.1854907716578748,0.6431440928370695
M01||test||218||lick,M01,218,lick,0.0002,3,1.2430625,0.0411697162009823,0.0002000033855438,0.0001166159970988,50.95639486550012,5173.813638930048,7515.625,2.865381342821383,10.352380825411473,0.0227039763335023,0.1192551954885741,0.1426629198607273,0.7117576886212789
M01||test||21||bat,M01,21,bat,0.0002,3,3.69,0.1376349862868232,0.0002000033855438,0.0001201546419226,61.179765808152126,4832.368376441514,7390.625,0.9920362921467646,3.4837157329134403,0.0261959137522632,0.1447612012154268,0.2079206694729587,0.6169265457816313
M01||test||221||much,M01,221,much,0.0002,3,1.5010625,0.0526667332366132,0.0002000033855438,0.0001164389423572,53.10876258384962,5104.350576259272,7421.875,2.567649696866868,9.797780152264902,0.0256006232953474,0.1057240355559866,0.1646692295995206,0.7004203633354729
M01||test||223||five,M01,223,five,0.0002,3,1.25475,0.0621925592329621,0.0002000033855438,0.0001220253614713,54.1457665127541,5270.44884956918,7390.625,2.586036521903007,9.729037251681447,0.021296398621967,0.1002853314858409,0.1305464843914024,0.7450065832300161
M01||test||224||top,M01,224,top,0.0002,3,1.465875,0.0593305972497113,0.0002000033855438,0.0001121772968361,54.46747499346067,5167.938292339634,7421.875,2.9284037301303574,10.666583433874491,0.0238065285737603,0.0994684032022851,0.1629784679799197,0.7103685424073825
M01||test||226||chop,M01,226,chop,0.0002,3,1.2665,0.0593947493417919,0.0002000033855438,0.0001134855301224,54.376151263082456,5262.737635501138,7484.375,2.662566285660318,10.152795781356112,0.0228400435927712,0.1000265925210451,0.1435956550593689,0.73079730740524
M01||test||229||mitten,M01,229,mitten,0.0002,3,1.7004375,0.0524052401922285,0.0002000033855438,0.0001130815062796,53.31966262129092,4871.918911095465,7359.375,2.8634329086297114,10.27910980555882,0.0244545763769141,0.1238889666320717,0.1940000588256899,0.6540797342843576
M01||test||22||floor,M01,22,floor,0.0002,3,2.125,0.1507684791815584,0.0002000033855438,0.0001044784572274,63.18567606146063,4784.710253826103,7312.5,1.5763245749088215,6.6630715679964325,0.0265033756077616,0.1260224319908038,0.194828002767044,0.6484271361909487
M01||test||231||golf,M01,231,golf,0.0002,3,1.571375,0.0743586271505948,0.0002000033855438,0.0001278307544899,55.29392021495465,5227.76199066976,7375.0,2.354818729670833,9.306077859602713,0.0196490188188296,0.1051478720896678,0.147718785143092,0.7244110598054322
M01||test||233||dart,M01,233,dart,0.0002,3,1.442375,0.0916654443556871,0.0002000033855438,0.0001183921732847,57.77765310458106,4999.873302165789,7296.875,2.4068713363945475,9.53803820057935,0.0231609093430065,0.1199340023665896,0.1713725336075678,0.6820334766315814
M01||test||234||leak,M01,234,leak,0.0002,3,1.29,0.0509754239851075,0.0002000033855438,0.0001168789752743,52.79248902756535,5127.095454745418,7468.75,2.611970703349232,10.045069673821766,0.0220963069003572,0.118476795346098,0.1567058258090608,0.6995770176198055
M01||test||236||part,M01,236,part,0.0002,3,1.53625,0.0658935072856226,0.0002000033855438,0.0001131674247799,55.30242381813083,4867.147312825149,7328.125,2.91086528392358,10.420098478886707,0.0255214414746061,0.1030732157206961,0.2132719324002187,0.6543441614362123
M01||test||237||nine,M01,237,nine,0.0002,3,1.6769375,0.0438322103567849,0.0002000033855438,0.0001166022770948,51.50172679886015,4875.800843687798,7390.625,2.6618946027915658,9.83423232312089,0.0231658287614327,0.1310282900084914,0.1885221207756046,0.6534854468759329
M01||test||238||spark,M01,238,spark,0.0002,3,1.7473125,0.0429282562956828,0.0002000033855438,0.0001115985498668,51.70169393766949,4661.000592338205,7312.5,2.4997766135988986,9.2485950494932,0.0313040833562689,0.1456347697814104,0.2156439381701415,0.6020752357175018
M01||test||243||bitten,M01,243,bitten,0.0002,3,1.86375,0.0430334515397745,0.0002000033855438,0.000114344324355,51.51183135686768,4877.441977276082,7359.375,3.150630899755719,10.851545414975908,0.0240523558175316,0.1198659185535167,0.1973246410860832,0.6539856392441583
M01||test||244||leak,M01,244,leak,0.0002,3,1.7790625,0.04263141439189,0.0002000033855438,0.0001115345698879,51.64640489455642,4752.477443070583,7343.75,2.6046872808220027,9.464290878237811,0.0280731656235615,0.1358114670433543,0.2021112458738606,0.6293720088779468
M01||test||245||thought,M01,245,thought,0.0002,3,3.6428125,0.0175178197622959,0.0002000033855438,0.0001179650527105,43.4345337511318,4738.450163877761,7328.125,3.4918852680545323,11.29205790175986,0.025635293461965,0.1476727871455488,0.1984800360946466,0.6240797441526063
M01||test||246||thought,M01,246,thought,0.0002,3,1.344875,0.0642241868870019,0.0002000033855438,0.0001106286447941,55.27662044545434,5135.9085259249805,7421.875,2.6833966922828503,9.84479255498888,0.0243414936989741,0.1067584627244365,0.1627823315413931,0.7031379150452427
M01||test||250||side,M01,250,side,0.0002,3,1.376625,0.0589838607058132,0.0002000033855438,0.0001160107976838,54.124695645877736,5158.784320498932,7484.375,2.149922580667256,8.892024524165615,0.0241550177473142,0.1103784538543431,0.1597029758572099,0.7013941674116553
M01||test||251||brawn,M01,251,brawn,0.0002,3,1.92725,0.0557888536236159,0.0002000033855438,0.0001137702177663,53.810376960862165,5070.531835998405,7406.25,2.929285481158624,10.338321704786944,0.0211948653243275,0.1125382329721972,0.1704656869926963,0.691979991892353
M01||test||252||lima,M01,252,lima,0.0002,3,1.704875,0.0465746440461548,0.0002000033855438,0.0001158168455249,52.08755624865954,5259.330809195654,7468.75,2.833798405806714,10.418567975662029,0.021856928260621,0.0991409070423916,0.1480110571142938,0.7279302472869325
M01||test||253||pitting,M01,253,pitting,0.0002,3,1.3978125,0.0613248608523428,0.0002000033855438,0.0001102135260158,54.9080334927508,4869.604174818057,7390.625,2.5091443025456126,9.595762768140954,0.024928259401287,0.1282999303647406,0.1963823630878963,0.6462049391594514
M01||test||257||start,M01,257,start,0.0002,3,1.599,0.0334194615553261,0.0002000033855438,0.000115530316279,49.226069722120926,4766.649988790834,7390.625,3.060388400053828,10.465569932494615,0.0294270881254321,0.1458602901700043,0.1945146546941478,0.6257460229001072
M01||test||258||park,M01,258,park,0.0002,3,1.228375,0.0490341215266787,0.0002000033855438,0.0001105026363218,52.94251519469982,5001.497210141078,7406.25,2.5780956145085576,9.612585210118446,0.0271897822391689,0.0975770092278022,0.1896072892501622,0.6812594507817892
M01||test||259||harp,M01,259,harp,0.0002,3,1.8319375,0.033558134080612,0.0002000033855438,0.0001160059953146,49.22634740628472,4989.449040766879,7390.625,3.246613474488118,10.993173585617935,0.0251322637048775,0.109955309162509,0.1849944472283587,0.676104679695572
M01||test||25||knew,M01,25,knew,0.0002,3,3.125,0.2183730477767884,0.0002000033855438,0.0001214155429625,65.09849498290156,4523.372969650738,7281.25,0.9485010813137408,3.3019328385528297,0.026708718023255,0.1699499659749883,0.2368482760941891,0.5613771084256611
M01||test||25||wish,M01,25,wish,0.0002,3,1.476375,0.0903661782179312,0.0002000033855438,0.0001204500790832,57.50397651869476,4416.35876707442,7375.0,1.3502958107234906,6.33148489803728,0.0375925834754967,0.2083498810278986,0.2034462097838784,0.5461718294540895
M01||test||260||sitting,M01,260,sitting,0.0002,3,2.177125,0.0574918308442457,0.0002000033855438,0.0001122496939242,54.18841947265992,4699.7035174232815,7296.875,2.6289057130158886,10.001124849953683,0.0321256276061641,0.1425549476138132,0.1959695011253464,0.6240204440461973
M01||test||263||city,M01,263,city,0.0002,3,1.822125,0.0661611464323067,0.0002000033855438,0.0001173586577926,55.02175776173669,4830.0024793194525,7406.25,2.4512541485698915,9.197268299899562,0.0235587613124691,0.1336750252637548,0.2032620188080745,0.635466434451834
M01||test||264||witch,M01,264,witch,0.0002,3,2.106125,0.0572571436961424,0.0002000033855438,0.0001117625102852,54.19067062706298,4778.839257567744,7406.25,2.787338673792958,9.943483288147617,0.0266213755390253,0.1321459956921147,0.2112986588146769,0.6246917444076349
M01||test||265||him,M01,265,him,0.0002,3,2.12975,0.0290154328406885,0.0002000033855438,0.0001148722009778,48.04828222503623,4755.513134315756,7375.0,2.7159382413851847,9.547404363298591,0.0285150684348347,0.1427444768962764,0.1956818599822457,0.628937060727474
M01||test||266||knitting,M01,266,knitting,0.0002,3,2.5084375,0.0387719726864427,0.0002000033855438,0.0001162014930235,50.46612379928288,4509.047759456728,7328.125,2.90491006600165,10.071020468162816,0.0272926636527743,0.1625778760442216,0.2408527075635253,0.5639801073344681
M01||test||267||vat,M01,267,vat,0.0002,3,1.9168125,0.0254515714905201,0.0002000033855438,0.0001141510467412,46.9646940898659,4953.117436543238,7390.625,3.2600640963855696,10.818318087659044,0.0269307473767677,0.1299727335356274,0.1690524381872078,0.6699978259827136
M01||test||269||spain,M01,269,spain,0.0002,3,1.964125,0.0496501214988727,0.0002000033855438,0.0001134263320428,52.82412854821413,4611.790167257163,7312.5,2.3747938399947,9.2425497381067,0.0363755022768998,0.1519720404271256,0.2022771323895688,0.6041901714411269
M01||test||26||sigh,M01,26,sigh,0.0002,3,1.9383125,0.0473497687143516,0.0002000033855438,0.0001145518524425,52.32631490659035,4909.315227884074,7468.75,1.8481445039485065,7.5753331034536,0.0292166610075467,0.1308921480056347,0.192537483818878,0.6427881212345333
M01||test||270||sell,M01,270,sell,0.0002,3,2.34275,0.0412410386010921,0.0002000033855438,0.0001141773868362,51.15498989483936,4947.409782091142,7406.25,2.875595357189634,10.152043549837996,0.0288686421844138,0.1215802855925046,0.1803390318209528,0.6652450968768199
M01||test||272||hitting,M01,272,hitting,0.0002,3,2.2718125,0.0559770806644915,0.0002000033855438,0.0001156173436164,53.69974516586456,4723.644131735961,7281.25,3.049435885574331,10.478301692744497,0.0231759456843505,0.1288526592789541,0.2157737557736145,0.6280005488494195
