sample_id,index,speaker,utt_id,target_word,mapped_correct,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
M02||99||fat,487,M02,99,fat,0,2.9,0.1288190495007955,0.0002000033855438,0.0001698427971726,57.598659133395614,3966.683557229054,6890.625,1.5265218644894742,6.425701349999877,0.0270862343974922,0.2191237344386759,0.2903421583075921,0.4584906167562205
M02||100||mike,488,M02,100,mike,0,3.07,0.1374660299191905,0.0002000033855438,0.0001705341625427,58.1276799482628,3723.618513627952,6515.625,1.520444409781537,6.26665287867808,0.0284890421003589,0.2184380538164139,0.3405594318796442,0.4061759466107667
M02||101||seeds,489,M02,101,seeds,0,3.47,0.2131235495626101,0.0002000033855438,0.0001746081412903,61.73133902841235,3599.4111260683294,6546.875,1.2295182229583184,4.630244670770541,0.0381195646869944,0.2236441483652013,0.3783012584658279,0.3530413120228282
M02||102||sell,490,M02,102,sell,0,2.29,0.1497317530734453,0.0002000033855438,0.0001700407150299,58.89521973693411,4098.653117143882,7312.5,1.2514492224832674,5.40474840478919,0.0267336151954668,0.2005262924908468,0.3149467669084885,0.451917809441659
M02||103||brought,491,M02,103,brought,0,3.925,0.2327404001604249,0.0002000033855438,0.0001752689844765,62.46333412710769,3742.7561626401775,6515.625,1.3638957213959546,5.037548391163128,0.0304487277982163,0.2256844430427507,0.3304992493857727,0.4070193556460498
M02||105||at,492,M02,105,at,1,2.435,0.2162948169093766,0.0002000033855438,0.0001745251379218,61.863762452818094,3782.888597209816,6453.125,1.3368496256149045,5.145987566869437,0.0294470194209707,0.1809828797863917,0.3947488827234691,0.3874672783329866
M02||106||pretty,493,M02,106,pretty,0,2.22,0.3351513234546887,0.0002000033855438,0.0001623264843952,66.29703111432653,3808.769549828162,6937.5,1.1184545574652385,4.101362407266677,0.0430740698930802,0.2129752746878583,0.3183953055052578,0.4173622734180748
M02||108||pitting,494,M02,108,pitting,1,2.66,0.1979480657029679,0.0002000033855438,0.0001744723228436,61.09649438387095,3741.9520078543305,6671.875,1.521893958713207,6.022988179070822,0.027880748937072,0.2378573751494985,0.3193642978181725,0.4078870657308476
M02||109||lick,495,M02,109,lick,0,1.465,0.2869977876251117,0.0002000033855438,0.0001695813918893,64.57000706729532,3913.172673994513,6687.5,1.1485790482424767,4.305895314450652,0.0223956569764634,0.1800610397354189,0.3600493810170683,0.4308587258532975
M02||110||lick,496,M02,110,lick,0,2.255,0.1504376321583847,0.0002000033855438,0.0001748505650684,58.69378897954255,3975.546099558378,6781.25,1.4508742796506595,5.665373787024189,0.0235249293423493,0.1803357947496523,0.3435143449013653,0.4473465571840682
M02||112||tell,497,M02,112,tell,0,1.945,0.1572510963141058,0.0002000033855438,0.0001637676936869,59.64730897889744,3800.30452336375,6718.75,1.5083384103026274,6.206583801729999,0.0234638365633677,0.2107739204406319,0.3627446184072983,0.3963874312241378
M02||113||lair,498,M02,113,lair,0,2.55,0.1626621701958543,0.0002000033855438,0.0001705534689063,59.58852010495065,3925.4592699633417,6812.5,1.5412822359541791,6.370590465833282,0.0217632042821621,0.2022274294478676,0.3530928762320938,0.4167805681335285
M02||114||vat,499,M02,114,vat,0,2.825,0.1656879895622117,0.0002000033855438,0.0001685435816447,59.85157619233564,3843.10456700398,6609.375,1.5853059647957202,6.337370534918193,0.0231316438628073,0.2138193175391438,0.3205368571127872,0.4355398450800304
